"J1652-4838","PTA","2022-06-15-17:09:45","2019-04-22-20:21:06","1150","77","21.3","223","14.4"
"J1643-1224","PTA","2022-06-15-17:04:58","2019-04-16-22:54:31","1156","76","5.5","982.2","4.2"
"J1629-6902","PTA","2022-06-15-16:59:58","2019-03-08-06:24:51","1196","80","5.8","319.4","4.2"
"J1614-2230","PTA","2022-06-15-16:55:01","2019-04-16-22:49:07","1156","78","7.7","112.4","4.3"
"J1603-7202","RelBin, PTA","2022-06-15-16:50:02","2019-03-08-06:17:02","1196","82","9","588.6","4.3"
"J2053-7200","TPA","2022-06-15-01:24:23","2019-09-29-01:59:21","990","19","0.6","136.1","2.3"
"J2127-6648","TPA","2022-06-15-01:21:50","2019-10-27-20:42:39","962","19","1","42.6","2.3"
"J2136-1606","TPA","2022-06-15-01:18:36","2019-10-27-20:48:39","962","20","1.5","33.6","2"
"J2324-6054","TPA","2022-06-15-01:16:28","2019-09-29-02:11:10","990","19","2.7","234.4","4.9"
"J2038-3816","TPA","2022-06-15-01:13:26","2019-12-06-18:02:29","922","18","2.1","40.1","2.2"
"J2048-1616","TPA","2022-06-15-01:11:34","2019-10-30-20:16:02","959","33","4","880.2","6.6"
"J2046-0421","TPA","2022-06-15-01:09:12","2019-10-18-16:00:49","971","20","1.7","227.6","2"
"J2108-3429","TPA","2022-06-15-01:07:56","2019-10-27-20:27:33","962","19","2","39","5"
"J2006-0807","TPA","2022-06-15-01:06:51","2019-11-05-19:43:31","953","33","1.1","424.9","2"
"J2155-3118","TPA","2022-06-15-01:05:20","2019-11-12-20:16:02","946","33","1.8","297.9","2.2"
"J2005-0020","TPA","2022-06-15-01:04:33","2019-11-15-18:59:09","943","19","2.4","27.1","2"
"J1945-0040","TPA","2022-06-15-01:02:18","2019-10-18-17:01:49","971","35","2.1","157.3","2"
"J1949-2524","TPA","2022-06-15-01:01:49","2019-05-21-00:18:11","1122","35","1.8","47.9","2.3"
"J1946-1312","TPA","2022-06-15-00:59:56","2019-05-21-00:22:08","1122","35","1.6","21","2"
"J1946-2913","TPA","2022-06-15-00:59:02","2020-02-26-04:56:59","840","18","1.2","46.4","2.3"
"J1943-1237","TPA","2022-06-15-00:57:45","2019-11-15-18:41:39","943","19","1.1","69.7","2"
"J1932-3655","TPA","2022-06-15-00:55:49","2019-09-29-13:32:48","990","33","1.3","143.4","2.3"
"J1852-2610","TPA","2022-06-15-00:52:46","2019-11-15-17:52:39","943","20","0.6","154.2","2.2"
"J2124+1407","TPA","2022-06-15-00:52:04","2019-10-27-20:36:25","962","20","1.4","123.9","5"
"J1836-1008","TPA","2022-06-15-00:50:02","2019-10-09-17:55:38","980","21","0.8","532.9","2.3"
"J1835-1020","TPA","2022-06-15-00:47:35","2019-10-09-17:51:49","980","35","1","150","2.3"
"J2046+1540","TPA","2022-06-15-00:46:48","2019-10-18-16:54:03","971","20","1.6","199.1","5"
"J1834-1202","TPA","2022-06-15-00:45:05","2019-07-14-19:05:03","1067","22","2","27.7","2.2"
"J1830-1059","TPA","2022-06-15-00:42:35","2019-11-15-18:02:56","943","32","1","27.4","2.3"
"J2037+1942","TPA","2022-06-15-00:41:35","2020-06-01-00:52:39","744","10","1.2","67.9","4.9"
"J1829-1751","TPA","2022-06-15-00:40:00","2019-03-15-06:37:43","1188","33","0.9","1115.1","2.3"
"J1946+1805","TPA","2022-06-15-00:39:18","2019-10-18-16:50:11","971","34","1","524.6","2"
"J1828-1101","TPA","2022-06-15-00:37:26","2019-11-01-14:12:50","957","46","1.2","51","2.3"
"J1956+0838","TPA","2022-06-15-00:37:00","2019-10-18-16:04:46","971","20","0.7","43.1","2"
"J1826-1131","TPA","2022-06-15-00:34:57","2019-10-09-17:40:28","980","21","3.7","78.8","2.2"
"J1943+0609","TPA","2022-06-15-00:34:47","2019-10-18-16:08:31","971","34","1.1","87.7","2"
"J1825-1446","TPA","2022-06-15-00:32:25","2019-11-01-14:03:57","957","30","0.8","118.6","2.2"
"J1935+2025","TPA","2022-06-15-00:32:23","2020-02-26-04:54:36","840","20","0.8","19.2","2"
"J1935+1616","TPA","2022-06-15-00:30:09","2019-10-18-14:49:06","971","20","0.7","10517.1","2"
"J1820-1818","TPA","2022-06-15-00:29:52","2019-10-09-17:21:23","980","19","0.6","107.7","2.3"
"J1933+1304","TPA","2022-06-15-00:27:56","2020-04-13-07:47:46","793","19","1.6","35.9","2"
"J1819-1114","TPA","2022-06-15-00:27:18","2019-12-01-14:34:35","927","20","2.1","32.3","2.3"
"J1932+1059","TPA","2022-06-15-00:25:45","2019-10-18-14:56:36","971","34","1","1583.5","2"
"J1806-1154","TPA","2022-06-15-00:24:45","2019-10-09-18:48:49","980","22","1","313.2","2.3"
"J1931+1536","TPA","2022-06-15-00:23:30","2020-03-23-05:50:14","814","20","1.4","31.9","2"
"J1816-1729","TPA","2022-06-15-00:22:10","2019-10-09-17:17:38","980","21","1.2","43.9","2.2"
"J1929+1955","TPA","2022-06-15-00:21:16","2020-05-13-04:28:09","763","19","1.1","32.4","2"
"J1813-2113","TPA","2022-06-15-00:19:37","2019-07-14-19:34:50","1067","20","1.1","16.1","2.2"
"J1928+1746","TPA","2022-06-15-00:19:04","2020-02-02-11:12:21","864","18","2.4","8.5","2"
"J1812-1733","unknown, TPA","2022-06-15-00:17:05","2019-03-08-03:34:52","1195","21","1","119.9","2.2"
"J1927+1856","TPA","2022-06-15-00:16:53","2020-03-23-05:44:38","814","20","0.9","23.3","2"
"J1927+1852","TPA","2022-06-15-00:14:45","2020-03-23-05:35:43","814","20","1.8","32.3","2"
"J1809-1429","TPA","2022-06-15-00:14:32","2019-07-14-19:16:15","1067","23","1.6","36","2.3"
"J1926-0652","TPA","2022-06-15-00:12:10","2019-12-01-15:21:36","927","21","2.4","43","2"
"J1808-1517","TPA","2022-06-15-00:12:04","2019-05-21-02:18:33","1121","23","2.5","12.8","2.3"
"J1809-1917","TPA","2022-06-15-00:09:31","2019-04-17-23:57:22","1155","24","0.8","76.9","2.3"
"J1926+1648","TPA","2022-06-15-00:09:21","2019-10-18-14:37:48","971","34","1.4","157.3","2.2"
"J1926+1434","TPA","2022-06-15-00:07:08","2020-03-23-05:06:43","814","20","2","58.9","2"
"J1809-2109","TPA","2022-06-15-00:06:59","2019-09-29-13:24:07","990","36","1.7","53.2","2.3"
"J1923+1706","TPA","2022-06-15-00:04:56","2020-05-13-03:56:58","763","19","1.3","24.9","2"
"J1808-3249","TPA","2022-06-15-00:04:07","2019-12-14-14:40:06","914","34","1","176.8","2.3"
"J1922+1733","TPA","2022-06-15-00:02:46","2019-10-18-14:41:33","971","34","1","130","2"
"J1807-2715","TPA","2022-06-15-00:00:41","2019-09-29-13:12:34","990","35","2","77.1","3"
"J1921+1948","TPA","2022-06-14-23:59:34","2019-10-18-14:45:19","971","34","1.9","268.8","3"
"J1921+1419","TPA","2022-06-14-23:57:19","2019-11-15-17:18:50","943","33","1.4","51.4","2"
"J1801-2920","TPA","2022-06-14-23:56:24","2019-09-29-13:08:49","990","35","2.5","161.5","4"
"J1921+0812","TPA","2022-06-14-23:55:03","2020-05-06-05:08:45","770","19","0.6","43.1","2"
"J1919+0134","unknown, TPA","2022-06-14-23:52:46","2019-10-18-16:12:18","971","22","2.3","86.9","2"
"J1759-3107","TPA","2022-06-14-23:52:06","2019-09-29-12:45:02","990","35","2.5","258.1","4"
"J1919+0021","TPA","2022-06-14-23:50:35","2019-10-18-16:34:54","971","35","2.2","165.4","1.9"
"J1759-2205","TPA","2022-06-14-23:49:18","2019-09-29-13:16:24","990","35","1.2","180.5","2.2"
"J1752-2806","TPA","2022-06-14-23:46:31","2019-10-31-18:47:50","958","32","1.2","7966.8","2.2"
"J1918+1444","TPA","2022-06-14-23:45:51","2019-10-18-14:30:19","971","34","2.7","213.3","4.3"
"J1917+1353","TPA","2022-06-14-23:43:40","2019-10-18-14:22:44","971","33","0.9","541.6","2"
"J1750-3157","TPA","2022-06-14-23:43:03","2019-10-31-18:07:35","958","33","1.9","75.3","3.1"
"J1917+0834","TPA","2022-06-14-23:41:25","2020-05-06-02:46:47","770","17","2.9","122.3","1.9"
"J1745-3040","TPA","2022-06-14-23:40:31","2019-10-31-18:00:36","958","32","0.9","635","2.3"
"J1916+1312","unknown, TPA","2022-06-14-23:39:11","2019-10-18-14:26:29","971","35","1","259.3","2"
"J1744-3130","TPA","2022-06-14-23:37:58","2019-07-14-18:07:06","1067","23","1.9","22.1","2.2"
"J1916+1030","TPA","2022-06-14-23:37:00","2020-05-06-02:27:45","770","17","2.8","80.8","2"
"J1743-3153","TPA","2022-06-14-23:35:29","2020-01-03-04:19:49","894","18","2.5","17.7","2.3"
"J1916+0951","TPA","2022-06-14-23:34:50","2019-10-18-15:04:01","971","34","1","229.1","2"
"J1743-3150","TPA","2022-06-14-23:33:01","2019-11-01-12:39:35","957","20","2.8","78.6","2.1"
"J1916+0844","TPA","2022-06-14-23:32:38","2020-05-06-02:38:55","770","19","1","57.2","2"
"J1915+1009","unknown, TPA","2022-06-14-23:30:28","2019-10-18-15:00:24","971","35","1.1","273.2","2"
"J1740-3052","TPA","2022-06-14-23:30:28","2019-07-14-18:03:25","1067","24","1.8","27.7","2.3"
"J1915+0838","TPA","2022-06-14-23:28:16","2020-05-04-05:26:19","772","17","2.1","62","2"
"J1738-3211","TPA","2022-06-14-23:27:08","2019-10-31-17:37:17","958","34","1.8","81.6","3.1"
"J1915+0738","TPA","2022-06-14-23:26:05","2020-05-04-04:59:28","772","19","1.9","118","1.9"
"J1720-2933","TPA","2022-06-14-23:24:25","2019-10-31-16:27:29","958","34","1.4","160.6","2.4"
"J1915+0227","TPA","2022-06-14-23:23:50","2020-05-04-04:53:39","772","19","1","87.5","2"
"J1914+1122","TPA","2022-06-14-23:21:32","2020-05-04-04:42:50","772","19","1.3","17.8","2"
"J1748-1300","TPA","2022-06-14-23:21:25","2019-09-29-13:44:32","990","23","0.9","338.3","2.3"
"J1914+0631","TPA","2022-06-14-23:19:18","2020-03-23-04:21:31","814","17","1.6","158.7","2"
"J1743-1351","TPA","2022-06-14-23:18:54","2020-03-12-01:28:05","825","32","1.4","39.4","2.3"
"J1914+0219","unknown, TPA","2022-06-14-23:17:04","2019-10-18-16:16:00","971","22","0.9","97.4","2"
"J1739-1313","TPA","2022-06-14-23:16:25","2019-09-29-13:40:47","990","21","1.8","29.4","2.2"
"J1913+1400","TPA","2022-06-14-23:14:43","2019-10-18-14:19:01","971","20","0.8","65.3","2"
"J1720-1633","TPA","2022-06-14-23:13:48","2019-09-29-13:20:16","990","21","2.3","40.6","2.2"
"J1913+1145","TPA","2022-06-14-23:12:31","2020-05-04-04:37:13","772","19","1.6","25.1","2"
"J1714-1054","TPA","2022-06-14-23:11:14","2020-03-16-00:13:42","821","32","1.3","42.3","2.2"
"J1913+1011","TPA","2022-06-14-23:10:19","2019-10-18-15:07:48","971","19","0.6","27.9","2"
"J1711-1509","TPA","2022-06-14-23:08:42","2019-07-14-19:50:06","1067","23","1.6","65.1","2.2"
"J1913+1000","TPA","2022-06-14-23:08:11","2020-05-04-04:22:29","772","19","1.6","67.4","2"
"J1709-1640","unknown, TPA, PTA","2022-06-14-23:06:08","2019-02-12-05:15:23","1219","38","1.7","1818.9","2.3"
"J1913+0904","TPA","2022-06-14-23:06:00","2020-05-04-03:57:38","772","33","0.9","12","2"
"J1913+0832","unknown, TPA","2022-06-14-23:03:50","2019-10-18-15:15:19","971","20","3.2","20.8","2"
"J1705-1906","TPA","2022-06-14-23:03:31","2019-03-15-06:19:59","1188","35","1.1","399.3","2.3"
"J1910+1231","TPA","2022-06-14-23:01:37","2020-05-04-02:44:00","772","17","1.8","55.9","2"
"J1703-1846","TPA","2022-06-14-23:00:15","2019-07-14-19:46:20","1067","36","2","231","3"
"J1910+0728","unknown, TPA","2022-06-14-22:59:24","2019-10-18-15:19:03","971","35","1.2","46.6","2"
"J1910+0714","TPA","2022-06-14-22:57:15","2020-05-13-03:15:59","763","19","3","41.1","1.9"
"J1754-3510","TPA","2022-06-14-22:55:51","2019-05-20-23:06:35","1121","36","1.4","81.2","2.3"
"J1910+0517","TPA","2022-06-14-22:55:03","2020-05-04-02:38:15","772","19","1.1","7.4","2"
"J1910+0358","TPA","2022-06-14-22:52:51","2019-11-26-16:38:05","932","19","2.6","139.5","1.9"
"J1754-3443","TPA","2022-06-14-22:51:46","2019-05-20-23:02:50","1121","36","2.2","93.7","3.9"
"J1910+0225","TPA","2022-06-14-22:50:41","2019-12-16-16:09:31","912","19","1","29.2","2"
"J1750-3503","TPA","2022-06-14-22:49:12","2019-09-29-12:41:18","990","35","2","61","2.3"
"J1909+1102","TPA","2022-06-14-22:48:23","2019-10-18-15:11:31","971","34","1","241.4","2"
"J1737-3555","TPA","2022-06-14-22:46:30","2019-09-29-12:18:21","990","35","1.1","51.2","2.3"
"J1909+0912","TPA","2022-06-14-22:46:11","2020-04-17-01:41:08","789","20","1.7","11.9","2"
"J1733-3716","TPA","2022-06-14-22:44:00","2019-10-31-17:22:18","958","32","0.9","172.7","2.2"
"J1909+0254","TPA","2022-06-14-22:41:56","2019-11-15-18:23:46","943","33","2.4","243.1","4"
"J1723-3659","TPA","2022-06-14-22:41:23","2019-10-31-17:00:03","958","20","0.6","113.3","2.3"
"J1909+0007","TPA","2022-06-14-22:39:45","2019-10-18-16:19:49","971","35","2","42.2","2"
"J1722-3632","TPA","2022-06-14-22:38:56","2019-10-31-16:47:43","958","34","1","146.9","2.2"
"J1908+0916","TPA","2022-06-14-22:37:28","2020-04-17-01:13:37","789","17","3","18.8","2"
"J1822-4209","TPA","2022-06-14-22:35:58","2019-11-26-15:52:36","932","34","1.2","98.7","2.3"
"J1908+0909","TPA","2022-06-14-22:35:19","2020-04-17-01:07:30","789","17","2","16.2","2"
"J1811-4930","TPA","2022-06-14-22:33:22","2020-03-20-01:06:41","817","18","1.7","52.6","2.2"
"J1908+0734","TPA","2022-06-14-22:33:07","2020-05-13-02:43:19","763","19","0.6","19.9","2"
"J1908+0500","unknown, TPA","2022-06-14-22:30:55","2019-10-18-15:37:53","971","35","1","61.2","2"
"J1744-5337","TPA","2022-06-14-22:30:48","2019-05-21-00:04:37","1121","19","0.9","45.1","2.3"
"J1907+0740","TPA","2022-06-14-22:28:44","2020-04-29-02:06:15","777","19","1.3","23.3","2"
"J1743-4212","TPA","2022-06-14-22:28:08","2019-09-29-12:33:38","990","35","1","64.4","2.3"
"J1907+0731","TPA","2022-06-14-22:26:35","2020-04-29-01:59:39","777","19","1.6","14.4","2"
"J1742-4616","TPA","2022-06-14-22:25:37","2019-09-29-12:37:24","990","35","1.1","164.1","2.2"
"J1907+0631","TPA","2022-06-14-22:24:25","2020-02-02-10:39:39","864","18","3.6","13","2"
"J1733-4005","TPA","2022-06-14-22:23:02","2019-05-20-23:10:31","1121","23","1.3","35.7","2.3"
"J1906+0912","TPA","2022-06-14-22:22:12","2020-04-29-01:24:44","777","19","1.8","32.6","2"
"J1719-4302","TPA","2022-06-14-22:20:27","2019-05-20-23:29:43","1121","23","1.3","21.8","2.3"
"J1906+0641","unknown, TPA","2022-06-14-22:20:00","2019-10-18-15:26:39","971","21","0.7","139.9","2"
"J1718-3825","TPA","2022-06-14-22:17:54","2019-10-31-16:25:13","958","20","0.6","71.2","2.3"
"J1905-0056","unknown, TPA","2022-06-14-22:17:24","2019-10-18-16:23:32","971","37","1.6","66","2.3"
"J1717-5800","TPA","2022-06-14-22:15:07","2020-03-15-23:47:20","821","18","0.9","27.3","2.3"
"J1905+0709","unknown, TPA","2022-06-14-22:14:48","2019-10-18-15:22:49","971","35","1.6","66","2.3"
"J1905+0616","TPA","2022-06-14-22:12:37","2020-04-17-03:20:33","789","19","1.5","28.6","2"
"J1716-4711","TPA","2022-06-14-22:12:28","2019-05-20-23:52:46","1121","21","1","20.7","2.3"
"J1905+0600","TPA","2022-06-14-22:10:28","2020-04-17-03:12:44","789","19","1.3","18.8","2"
"J1709-4429","unknown, TPA, PTA, ngc6440, RelBin","2022-06-14-22:09:56","2019-03-15-08:09:54","1188","135","9.8","719.7","2.3"
"J1904+1011","TPA","2022-06-14-22:08:16","2020-03-23-03:26:19","814","19","2.1","114.9","2"
"J1709-4401","TPA","2022-06-14-22:07:28","2019-09-29-12:10:43","990","35","1.6","203.1","2.3"
"J1904+0800","TPA","2022-06-14-22:06:03","2020-04-14-05:43:32","792","19","1.5","19.7","2"
"J1709-3626","TPA","2022-06-14-22:04:45","2020-03-15-22:58:52","821","16","1","33.5","2.3"
"J1904+0738","TPA","2022-06-14-22:03:54","2020-04-14-05:39:36","792","17","1.2","8.5","2"
"J1707-4341","TPA","2022-06-14-22:02:04","2019-05-20-23:41:07","1121","23","1.4","31.9","2.3"
"J1904+0004","unknown, TPA","2022-06-14-22:01:38","2019-10-18-16:27:19","971","22","0.7","258.5","2"
"J1705-4331","TPA","2022-06-14-21:59:37","2019-05-20-23:37:22","1121","23","2","30.5","2.3"
"J1903+0601","TPA","2022-06-14-21:59:24","2020-04-14-05:26:53","792","17","2.2","13.4","2"
"J1705-3950","TPA","2022-06-14-21:57:05","2019-04-03-02:27:28","1169","39","1.5","61.3","2.2"
"J1903+0135","unknown, TPA","2022-06-14-21:56:31","2019-10-18-16:31:07","971","35","1.6","1120.9","2.6"
"J1704-5236","TPA","2022-06-14-21:54:26","2020-01-05-08:02:42","892","19","0.7","33.3","2.2"
"J1902+0615","unknown, TPA","2022-06-14-21:53:37","2019-10-18-15:30:25","971","35","1.6","278.6","2.6"
"J1913-0440","TPA","2022-06-14-21:50:22","2019-11-05-19:09:17","953","33","1.7","414.8","3"
"J1703-4851","TPA, PTA","2022-06-14-21:49:10","2019-11-23-17:22:12","935","35","3","119.6","4.9"
"J1910-0309","TPA","2022-06-14-21:48:11","2020-05-04-03:09:22","772","19","0.8","43","2"
"J1904-1224","TPA","2022-06-14-21:45:54","2020-04-14-05:57:45","792","19","1.2","30","2"
"J1703-3241","TPA","2022-06-14-21:44:32","2019-10-31-15:49:10","958","34","2.6","1865.7","4"
"J1901-0906","TPA","2022-06-14-21:43:42","2019-10-09-19:46:12","980","22","2.2","212.2","2"
"J1701-4533","TPA","2022-06-14-21:41:39","2019-10-31-15:42:56","958","18","0.6","186.1","2.3"
"J1845-1114","TPA","2022-06-14-21:41:28","2020-04-12-01:06:37","794","33","1","22.3","2"
"J1839-1238","TPA","2022-06-14-21:39:15","2020-04-07-02:49:07","799","19","2.4","93.8","1.9"
"J1700-3312","TPA","2022-06-14-21:38:44","2019-11-12-17:10:47","946","21","1.7","209.3","2.3"
"J1837-1837","TPA","2022-06-14-21:37:01","2019-05-21-02:29:53","1121","21","1","34.6","2"
"J0024-7204E","GC","2022-06-09-03:07:21","2022-01-26-15:32:11","134","10","25","102","120"
"J0024-7204AA","GC","2022-06-09-03:07:21","2022-06-09-03:07:21","1","1","2","17.1","120"
"J0024-7204J","GC","2022-06-09-03:07:21","2022-06-09-03:07:21","1","1","2","1233.5","120"
"J1901+0716","TPA","2022-06-05-21:44:22","2019-05-21-00:49:00","1112","34","1.7","116.8","2.6"
"J1856-0526","TPA","2022-06-05-21:42:33","2019-05-21-01:13:20","1112","37","1.5","27.8","1.5"
"J1852-0635","TPA","2022-06-05-21:40:52","2019-11-05-18:59:35","944","32","1","349.7","1.5"
"J1844-0433","TPA","2022-06-05-21:37:02","2019-10-09-18:41:07","971","35","2.4","76.8","3.6"
"J1848-0023","TPA","2022-06-05-21:35:19","2019-07-14-18:38:55","1058","34","1.6","18.9","1.5"
"J1850+1335","TPA","2022-06-05-21:33:29","2019-10-18-14:07:42","962","33","1","21.7","1.5"
"J1853-0004","TPA","2022-06-05-21:31:56","2019-11-15-18:21:18","934","34","0.9","36.1","1.5"
"J1842+1332","TPA","2022-06-05-21:31:48","2019-10-18-14:04:00","962","35","1.7","35.9","1.5"
"J1845-0434","TPA","2022-06-05-21:29:53","2019-11-01-14:53:46","948","34","1.1","72.2","1.8"
"J1740+1311","TPA","2022-06-05-21:28:43","2019-09-29-13:04:38","981","35","2","122.1","2.7"
"J1849-0614","TPA","2022-06-05-21:28:11","2020-04-12-02:34:05","785","32","1.6","52.4","1.5"
"J1740+1000","TPA","2022-06-05-21:27:00","2019-09-29-13:00:54","981","33","0.9","319","1.5"
"J1847-0605","TPA","2022-06-05-21:26:31","2019-10-09-19:38:30","971","35","1.5","42.8","1.5"
"J1841+0912","TPA","2022-06-05-21:25:11","2019-10-18-16:46:16","962","35","1","250.9","1.5"
"J1851+1259","TPA","2022-06-05-21:21:57","2019-10-18-14:11:26","962","33","2.5","77.1","4.2"
"J1843-0000","TPA","2022-06-05-21:21:56","2019-10-09-19:34:37","971","35","1.9","168","3"
"J1844+1454","TPA","2022-06-05-21:20:15","2019-10-18-14:15:13","962","33","1","85.1","1.5"
"J1825+0004","TPA","2022-06-05-21:20:13","2020-03-30-03:55:37","798","32","1.5","55.8","1.5"
"J1823+0550","TPA","2022-06-05-21:18:24","2019-10-09-19:53:55","971","36","1.6","187.9","1.5"
"J1840-0809","TPA","2022-06-05-21:16:43","2019-10-09-18:03:18","971","35","2.1","143.3","3.2"
"J1842-0359","TPA","2022-06-05-21:11:52","2019-10-09-18:44:52","971","35","4","401.3","6.2"
"J1833-0338","TPA","2022-06-05-21:10:46","2019-10-09-18:29:44","971","35","1.5","144.9","2.3"
"J1841-0157","TPA","2022-06-05-21:10:10","2019-10-09-19:07:54","971","35","1.6","123.2","1.5"
"J1900-0933","TPA","2022-06-05-21:05:02","2020-03-23-03:01:05","805","32","3.6","89.4","4.8"
"J1819-0925","TPA","2022-06-05-21:04:42","2019-10-09-19:50:05","971","34","1.8","46.2","1.5"
"J1840-0815","TPA","2022-06-05-21:00:57","2019-10-09-17:59:27","971","35","2.5","132.2","3.8"
"J1837-0045","TPA","2022-06-05-20:59:12","2020-04-07-02:10:41","790","32","1.3","32.9","1.5"
"J1834-0426","TPA","2022-06-05-20:57:29","2019-11-01-14:29:06","948","34","0.9","433","1.5"
"J1827-0750","TPA","2022-06-05-20:55:44","2019-10-09-18:22:13","971","35","1","94.3","1.5"
"J1825-0935","TPA","2022-06-05-20:54:02","2019-04-03-04:10:23","1160","37","1.8","1161.6","1.5"
"J1820-0427","TPA","2022-06-05-20:51:48","2019-11-01-13:36:35","948","32","1.2","1672.6","2"
"J1811-0154","TPA","2022-06-05-20:47:42","2019-10-09-19:00:16","971","36","2.7","52.4","3.9"
"J1805-0619","TPA","2022-06-05-20:45:57","2019-10-09-18:56:26","971","36","1.3","37","1.5"
"J1801-0357","TPA","2022-06-05-20:44:15","2019-07-14-20:01:59","1058","38","2","74.3","1.5"
"J1658-4958","TPA","2022-06-05-20:30:22","2019-09-29-12:06:55","981","35","1.1","107.3","1.5"
"J1648-6044","TPA","2022-06-05-20:28:33","2019-09-29-11:59:17","981","36","1.8","35.1","1.5"
"J1627-5936","TPA","2022-06-05-20:26:51","2019-09-29-11:55:32","981","36","1.7","74","1.5"
"J1617-4216","TPA","2022-06-05-20:12:31","2020-03-08-01:17:05","820","32","8.1","77.1","13.9"
"J1609-4616","TPA","2022-06-05-20:10:46","2019-06-21-19:35:31","1081","36","1.5","20.4","1.5"
"J1605-5257","unknown, TPA","2022-06-05-20:08:16","2019-02-12-07:14:32","1210","38","1.8","466","2.2"
"J1600-5044","TPA","2022-06-05-20:07:04","2019-10-31-06:16:14","949","32","0.8","1250.3","1"
"J1551-6214","TPA","2022-06-05-20:05:16","2020-02-25-22:40:36","831","32","1.1","23.6","1.5"
"J1638-5226","TPA","2022-06-05-20:05:00","2019-07-14-14:50:17","1058","36","1.4","27.3","1.5"
"J1549-4848","TPA","2022-06-05-20:03:26","2019-11-29-15:05:47","920","34","0.9","68.6","1.5"
"J1651-4246","TPA","2022-06-05-20:01:49","2019-03-08-07:14:49","1186","37","2.4","1080.6","2.8"
"J1626-4537","TPA","2022-06-05-20:00:05","2019-11-29-15:30:40","920","34","1","47.9","1.5"
"J1542-5034","TPA","2022-06-05-19:59:17","2019-04-23-01:15:14","1140","37","2.4","47.3","3.9"
"J1534-4428","TPA","2022-06-05-19:57:32","2019-09-29-10:39:35","981","35","1.9","67.9","1.5"
"J1622-4332","TPA","2022-06-05-19:56:02","2020-02-28-06:34:24","829","32","2.6","51.5","3.8"
"J1528-4109","TPA","2022-06-05-19:55:49","2019-12-16-08:12:44","903","33","1.2","44.5","1.5"
"J1551-4424","TPA","2022-06-05-19:54:17","2020-01-03-01:32:56","885","35","1.9","81.6","1.5"
"J1548-4927","TPA","2022-06-05-19:52:30","2019-07-14-15:05:14","1058","37","1.6","51.2","1.5"
"J1537-4912","TPA","2022-06-05-19:50:47","2019-04-23-01:19:16","1140","39","1.6","43.1","1.5"
"J1602-5100","TPA","2022-06-05-19:47:38","2019-04-03-02:05:19","1160","37","2.1","928.9","2.9"
"J1646-6831","TPA","2022-06-05-19:41:14","2019-12-16-16:22:09","903","34","3.8","227.8","6"
"J1615-5537","TPA","2022-06-05-19:39:22","2019-09-29-12:03:06","981","35","1.5","134.7","1.5"
"J1603-5657","TPA","2022-06-05-19:37:22","2019-11-29-15:11:10","920","34","1.1","96","1.8"
"J1535-5848","TPA","2022-06-05-19:35:37","2019-04-23-00:47:14","1140","37","1.6","18.7","1.5"
"J1530-5327","TPA, PTA","2022-06-05-19:33:52","2019-11-23-16:36:32","926","35","1.1","84.2","1.5"
"J1514-4834","TPA","2022-06-05-19:31:55","2019-09-29-10:47:10","981","35","1.1","143","1.7"
"J1743-0339","TPA","2022-06-05-18:50:10","2020-03-12-01:19:42","816","32","1.1","53.5","1.5"
"J1741-0840","TPA","2022-06-05-18:41:23","2019-09-29-13:37:01","981","34","4.3","149.3","6.8"
"J1645-0317","TPA","2022-06-05-18:31:34","2019-10-31-15:17:02","949","32","0.9","12807.8","1.5"
"J1623-0908","TPA","2022-06-05-18:26:53","2019-07-14-19:57:50","1057","35","2.9","113.9","4.4"
"J1603-2712","TPA","2022-06-05-18:23:50","2019-10-05-12:13:37","975","37","2","143.8","2.7"
"J1555-2341","TPA","2022-06-05-18:21:31","2019-09-29-10:31:53","981","35","1.3","136.9","2.1"
"J1607-0032","TPA","2022-06-05-18:19:35","2019-09-29-12:49:22","981","34","1","1990.8","1.5"
"J1543-0620","TPA","2022-06-05-18:16:53","2019-09-29-10:28:06","981","34","1.6","328.1","2.4"
"J1536-3602","TPA","2022-06-05-18:11:51","2019-09-29-10:35:45","981","35","2.9","156.2","4.5"
"J1543+0929","TPA","2022-06-05-18:06:09","2019-10-09-16:57:30","971","33","1.6","394.5","2.5"
"J1757-1854","unknown, ngc6440, RelBin","2022-06-04-18:20:29","2019-03-08-04:51:01","1185","16","58.6","217.2","270"
"J1652-1400","TPA","2022-06-01-23:44:12","2020-03-11-00:58:49","813","18","0.9","27.1","2"
"J1650-1654","TPA","2022-06-01-23:41:58","2019-10-09-17:01:42","967","21","2.1","63.9","2"
"J1901-0312","TPA","2022-06-01-23:40:38","2019-05-21-00:45:05","1108","24","1.2","22.9","2"
"J1651-1709","TPA","2022-06-01-23:39:47","2019-05-21-03:08:30","1108","21","1.9","34.3","2"
"J1901+0331","unknown, TPA","2022-06-01-23:35:26","2019-10-18-15:41:38","958","23","1.2","473.8","2"
"J1655-3048","TPA","2022-06-01-23:34:58","2020-01-03-03:08:21","881","20","0.8","103","2"
"J1901+0156","TPA","2022-06-01-23:33:15","2020-04-14-04:24:53","779","18","1.1","50.7","2"
"J1656-3621","TPA","2022-06-01-23:32:32","2019-05-21-00:13:14","1108","23","2.2","22.9","2"
"J1901+0124","TPA","2022-06-01-23:31:06","2020-04-14-04:18:49","779","18","1.5","13.2","2"
